OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
1592.3311113354898;1586.821161165843;inf;112076.55897657131;7458.09033203125;0.0;0.0;9.81335163116455;1.0162564927819422e-05
1585.2728570197637;1579.8001962458495;inf;113690.293343861;7458.09033203125;0.0;0.0;9.81335163116455;1.0163595448134433e-05
1578.246509863844;1572.8114456050314;inf;115296.84501011553;7458.09033203125;0.0;0.0;9.81335163116455;1.0164624595320261e-05
1571.251716062823;1565.8545554097939;inf;116896.24613354146;7458.09033203125;0.0;0.0;9.81335163116455;1.0165657306733995e-05
1564.288127144536;1558.929177167086;inf;118488.52851660899;7458.09033203125;0.0;0.0;9.81335163116455;1.0166693620079894e-05
1557.3553998865295;1552.0349676587448;inf;120073.72360993898;7458.09033203125;0.0;0.0;9.81335163116455;1.0167726083611883e-05
1550.4531962777414;1545.171588907218;inf;121651.86251721566;7458.09033203125;0.0;0.0;9.81335163116455;1.0168758307207332e-05
1543.5811832654774;1538.338707899319;inf;123222.97600085137;7458.09033203125;0.0;0.0;9.81335163116455;1.0169794452484407e-05
1536.7390327363578;1531.535996602895;inf;124787.09448907338;7458.09033203125;0.0;0.0;9.81335163116455;1.0170830122971121e-05
1529.9264216387605;1524.7631320546395;inf;126344.24807585077;7458.09033203125;0.0;0.0;9.81335163116455;1.0171867636279676e-05
1523.1430314597837;1518.019795833904;inf;127894.46652679087;7458.09033203125;0.0;0.0;9.81335163116455;1.0172903257302624e-05
1516.3885483111678;1511.3056742016383;inf;129437.77928994375;7458.09033203125;0.0;0.0;9.81335163116455;1.0173941246634025e-05
1509.662663062689;1504.6204581707445;inf;130974.21549578733;7458.09033203125;0.0;0.0;9.81335163116455;1.0174980409608523e-05
1502.9650709936595;1497.9638431987528;inf;132503.8039606379;7458.09033203125;0.0;0.0;9.81335163116455;1.017602092309023e-05
1496.4259810819608;1491.4652259721288;inf;133996.78033825045;7458.09033203125;0.0;0.0;9.81335163116455;1.0177038887592639e-05
